"NULL_PREDICTORxcolumn","NULL_PREDICTORxis_factor_by_mse","NULL_PREDICTORxis_factor_by_prop","NULL_PREDICTORxpval_test_mse_diff","NULL_PREDICTORxpval_test_prop_diff","NULL_PREDICTORxformula_null","NULL_PREDICTORxformula_fit","NULL_PREDICTORxtest_mse_null","NULL_PREDICTORxtest_mse_fit","NULL_PREDICTORxtest_pbest_null","NULL_PREDICTORxtest_pbest_fit","adj_rsq_null","adj_rsq_fit","n_slopes_null","n_slopes_fit","adj_n_slopes_null","adj_n_slopes_fit","df_null","df_fit","df_ratio_null","df_ratio_fit","alias_null","alias_fit","na_null","na_fit","mean_pval_null","mean_pval_fit","median_pval_null","median_pval_fit","max_pval_null","max_pval_fit","sd_pval_null","sd_pval_fit","aic_null_to_fit_diff","anova_p","pval_param","adj_rsq_param","predictor_is_null"
"192","MAYBE_FACTORxYearSold",FALSE,FALSE,0.725538767404321,0.919918031549105,"NUMBERxNOT_FACTORxOrigPrice~NUMBERxNOT_FACTORxSPLPPct+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxOrigPrice~NUMBERxNOT_FACTORxSPLPPct+FACTORxMAYBE_FACTORxYearSold+NUMBERxNOT_FACTORxSPLPPct:FACTORxMAYBE_FACTORxYearSold",8326516799.64442,8392962036.51819,0.527322404371585,0.472677595628415,0.0359825146496973,0.0249891823616409,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.244220086153583,0.564644840047916,0.219107124075032,0.652289865078491,0.954187079724356,0.989201864164495,0.954187079724356,0.989201864164495,-13.6622991332988,0.813098452733804,0.00146513174800689,0.860064773672394,FALSE
"193","MAYBE_FACTORxMonthSold",FALSE,FALSE,0.808774712396209,0.5,"NUMBERxNOT_FACTORxOrigPrice~NUMBERxNOT_FACTORxSPLPPct+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxOrigPrice~NUMBERxNOT_FACTORxSPLPPct+FACTORxMAYBE_FACTORxMonthSold+NUMBERxNOT_FACTORxSPLPPct:FACTORxMAYBE_FACTORxMonthSold",8302280691.36718,8327469574.51348,0.5,0.5,0.0434534104742847,0.0190942537859269,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.588744296539617,0.786561293949933,0.585159143341555,0.777463278875865,0.997934444482968,0.99544115878137,0.997934444482968,0.99544115878137,-19.6171788698703,0.997376663735595,0.000663148766809652,0.791106008965803,FALSE
"194","MAYBE_FACTORxDaySold",TRUE,TRUE,0.00250569265568127,1.47684724551252e-08,"NUMBERxNOT_FACTORxOrigPrice~NUMBERxNOT_FACTORxSPLPPct+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxOrigPrice~NUMBERxNOT_FACTORxSPLPPct+FACTORxMAYBE_FACTORxDaySold+NUMBERxNOT_FACTORxSPLPPct:FACTORxMAYBE_FACTORxDaySold",9196407585.34416,10639013347.7686,0.396174863387978,0.603825136612022,0.0418531500976416,0.0405083070147761,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.40276942188424,0.314193926998805,0.340175372142797,0.247982095661899,0.969083005485159,0.912094119571887,0.969083005485159,0.912094119571887,-26.0678881804597,0.49348414419618,0.00122359514033478,0.89683358068487,FALSE
"195","MAYBE_FACTORxYearSold",FALSE,FALSE,0.475980186426517,0.252929589039799,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBedrooms+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBedrooms+FACTORxMAYBE_FACTORxYearSold+F_AS_NxMAYBE_FACTORxBedrooms:FACTORxMAYBE_FACTORxYearSold",6838054553.29668,7050114895.21602,0.486338797814208,0.513661202185792,0.175272150747586,0.166338069190637,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.302740981750717,0.63097478424281,0.212719675257816,0.646362455513545,0.868215410548195,0.97800037873267,0.868215410548195,0.97800037873267,-13.4556467656912,0.796263267422281,6.46751387284057e-16,0.954053925899126,FALSE
"196","MAYBE_FACTORxMonthSold",FALSE,TRUE,0.996754072526121,0.0160267950553414,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBedrooms+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBedrooms+FACTORxMAYBE_FACTORxMonthSold+F_AS_NxMAYBE_FACTORxBedrooms:FACTORxMAYBE_FACTORxMonthSold",6694996381.60417,7110393014.49002,0.459016393442623,0.540983606557377,0.190603573772327,0.217234437945203,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.491727420557405,0.401189276272885,0.417710017191431,0.29130821494459,0.973999473988258,0.977091045696788,0.973999473988258,0.977091045696788,1.83131982637678,0.0203824103146517,4.66536140013876e-17,0.981240986452854,FALSE
"197","MAYBE_FACTORxDaySold",FALSE,TRUE,0.810926750202866,7.66833786024243e-08,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBedrooms+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBedrooms+FACTORxMAYBE_FACTORxDaySold+F_AS_NxMAYBE_FACTORxBedrooms:FACTORxMAYBE_FACTORxDaySold",7762405659.50792,8369657693.57242,0.401639344262295,0.598360655737705,0.205045872117379,0.224729493639268,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.412863188611022,0.419105828249769,0.349654110093103,0.402279245553295,0.955112151657861,0.994505834968377,0.955112151657861,0.994505834968377,-16.378035679365,0.153103391706593,1.48929913855487e-17,0.981899577173292,FALSE
"198","MAYBE_FACTORxYearSold",TRUE,TRUE,0.00960741836467436,0.00483692532546014,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBaths+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBaths+FACTORxMAYBE_FACTORxYearSold+F_AS_NxMAYBE_FACTORxBaths:FACTORxMAYBE_FACTORxYearSold",4048956248.97835,4272014250.91813,0.450819672131148,0.549180327868853,0.492826073681553,0.54165413053799,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.290041528676748,0.298786880830385,0.160932615209539,0.254290194730384,0.768551402289829,0.988688364121318,0.768551402289829,0.988688364121318,27.5379750927932,2.00717868418013e-06,1.62186132545937e-53,0.845238519724221,FALSE
"199","MAYBE_FACTORxMonthSold",FALSE,FALSE,0.726697896100275,0.208067923539139,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBaths+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBaths+FACTORxMAYBE_FACTORxMonthSold+F_AS_NxMAYBE_FACTORxBaths:FACTORxMAYBE_FACTORxMonthSold",3754545833.10092,4458868833.29457,0.483606557377049,0.516393442622951,0.464416400041626,0.542285027364507,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.48373596819685,0.306364938107847,0.405195766231549,0.218932451048248,0.980251617018965,0.983655418479852,0.980251617018965,0.983655418479852,47.0889611369421,9.09315745882449e-10,6.59049063451504e-49,0.843570802385918,FALSE
"200","MAYBE_FACTORxDaySold",FALSE,FALSE,0.736456929441381,0.939712503869885,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBaths+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxBaths+FACTORxMAYBE_FACTORxDaySold+F_AS_NxMAYBE_FACTORxBaths:FACTORxMAYBE_FACTORxDaySold",4334999419.36719,4569737975.1839,0.530054644808743,0.469945355191257,0.447154984644266,0.509144119282879,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.43499338130113,0.351521264712301,0.430150968494028,0.292122434008738,0.975164652308808,0.94125431882785,0.975164652308808,0.94125431882785,17.9727971976863,9.89100043663654e-05,4.55062386633528e-44,0.917898513176924,FALSE
"201","MAYBE_FACTORxMonthSold",FALSE,TRUE,0.845795180710909,1.60352013876011e-06,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxYearSold+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxYearSold+FACTORxMAYBE_FACTORxMonthSold+F_AS_NxMAYBE_FACTORxYearSold:FACTORxMAYBE_FACTORxMonthSold",8085483444.01085,8770186607.10554,0.412568306010929,0.587431693989071,0.025199826804934,0.0401087750903119,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.555192472988885,0.614356934193743,0.604517106878407,0.561493398949293,0.993874706165058,0.979415089963106,0.993874706165058,0.979415089963106,-4.77243539857955,0.130068906760858,0.026448776068919,0.942672533871849,FALSE
"202","MAYBE_FACTORxDaySold",FALSE,TRUE,0.215209940298668,0.0109647737844177,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxYearSold+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxYearSold+FACTORxMAYBE_FACTORxDaySold+F_AS_NxMAYBE_FACTORxYearSold:FACTORxMAYBE_FACTORxDaySold",9036892376.83891,10676065803.265,0.456284153005464,0.543715846994536,0.0186050777489348,0.0101542649119641,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.358815477125432,0.564056657253513,0.27971549212656,0.576252110925086,0.993947757566519,0.994101737259663,0.993947757566519,0.994101737259663,-28.6926771813523,0.613653462261174,0.116850917221614,0.691335639976597,FALSE
"203","MAYBE_FACTORxYearSold",FALSE,TRUE,0.84426577500851,0.0109647737844177,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxMonthSold+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxMonthSold+FACTORxMAYBE_FACTORxYearSold+F_AS_NxMAYBE_FACTORxMonthSold:FACTORxMAYBE_FACTORxYearSold",8363370491.67564,8586432403.02929,0.456284153005464,0.543715846994536,0.0116250481719327,0.0190813525495938,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.275139041838354,0.604884412219724,0.241537818197863,0.615172551382946,0.973025604926834,0.974064494111345,0.973025604926834,0.974064494111345,-6.74060343345809,0.246515782405292,0.25400550754902,0.668741627874615,FALSE
"204","MAYBE_FACTORxDaySold",FALSE,FALSE,0.302431609745632,0.831720811802675,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxMonthSold+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxMonthSold+FACTORxMAYBE_FACTORxDaySold+F_AS_NxMAYBE_FACTORxMonthSold:FACTORxMAYBE_FACTORxDaySold",9194147139.06667,9344847008.29241,0.519125683060109,0.480874316939891,0.0177860209300217,0.0141908734250723,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.399109479065842,0.56912697384071,0.312804754455471,0.578404632180745,0.962420302118146,0.996808650783864,0.962420302118146,0.996808650783864,-26.8917405718003,0.530966169106513,0.139740764032071,0.852634012325302,FALSE
"205","MAYBE_FACTORxYearSold",FALSE,FALSE,0.406716694648079,0.355836312743656,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxDaySold+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxDaySold+FACTORxMAYBE_FACTORxYearSold+F_AS_NxMAYBE_FACTORxDaySold:FACTORxMAYBE_FACTORxYearSold",8407695157.40635,8485906003.21764,0.491803278688525,0.508196721311475,0.00827283448338745,-0.00446746744220583,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.336587697878465,0.360149499585701,0.310439566213391,0.352500008436091,0.901321938134221,0.82374948867814,0.901321938134221,0.82374948867814,-14.1840793638603,0.85311442775957,0.746823940221965,0.370911397340387,FALSE
"206","MAYBE_FACTORxMonthSold",FALSE,TRUE,0.166844235570536,0.0445458172138599,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxDaySold+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxDaySold+FACTORxMAYBE_FACTORxMonthSold+F_AS_NxMAYBE_FACTORxDaySold:FACTORxMAYBE_FACTORxMonthSold",8401525098.1629,8841253538.694,0.467213114754098,0.532786885245902,0.0188466007118524,0.0275195867077868,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.529971262680869,0.415684540247804,0.528287205993841,0.403084094760097,0.98322447886341,0.8273208812205,0.98322447886341,0.8273208812205,-7.16374976803309,0.230534970016023,0.104434828859888,0.855582530429788,FALSE
"207","MAYBE_FACTORxYearSold",TRUE,TRUE,0.0353854548339782,0.00735522222669739,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxOrigPrice~FACTORxMAYBE_FACTORxYearSold",8167884892.66836,8393942699.13196,0.453551912568306,0.546448087431694,0.0141635232724753,0.0107748309861431,2,11,2,11,364,355,182,32.2727272727273,0,0,0,0,0.0138737132603423,0.297914834342291,0.0138737132603423,0.26900687954712,0.0148456139296377,0.894251373369178,0.0148456139296377,0.894251373369178,-10.0927183121075,0.560042761613315,0.0129018125910469,0.620830463458898,TRUE
"208","MAYBE_FACTORxMonthSold",FALSE,FALSE,0.0788711468269218,0.168279188197325,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxOrigPrice~FACTORxMAYBE_FACTORxMonthSold",8036940644.30838,8211237204.93513,0.480874316939891,0.519125683060109,0.00364086300665478,0.0142731205096863,2,12,2,12,364,354,182,29.5,0,0,0,0,0.0637316636569679,0.589347253181054,0.0637316636569679,0.619943963933251,0.127463327313936,0.970294467913676,0.127463327313936,0.970294467913676,-5.87774042966703,0.181710072068603,0.127463327313936,0.918165413751181,TRUE
"209","MAYBE_FACTORxDaySold",FALSE,TRUE,0.945357558791457,0.0322973251866591,"NUMBERxNOT_FACTORxOrigPrice~F_AS_NxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxOrigPrice~FACTORxMAYBE_FACTORxDaySold",8943702813.64691,9181862260.83785,0.46448087431694,0.53551912568306,-0.00262278121078907,0.0142933459302835,2,31,2,31,364,335,182,10.8064516129032,0,0,0,0,0.415887827278288,0.386268694560245,0.415887827278288,0.280586926211828,0.831775654556575,0.997824226938784,0.831775654556575,0.997824226938784,-21.3856662452945,0.20976236423439,0.831775654556575,0.876524864664621,TRUE
"210","MAYBE_FACTORxYearSold",TRUE,FALSE,0.0135564753829905,0.470536174569913,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxSquareFeet+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxSquareFeet+FACTORxMAYBE_FACTORxYearSold+NUMBERxNOT_FACTORxSquareFeet:FACTORxMAYBE_FACTORxYearSold",4532697534.7067,4726219236.69821,0.497267759562842,0.502732240437158,0.45231003176573,0.472204267586333,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.227205467279486,0.44299279615328,0.0947402074603957,0.398780593011891,0.883072620797929,0.948905845263332,0.883072620797929,0.948905845263332,4.02983716093422,0.0113300955398333,1.91654456631197e-47,0.56746401089143,FALSE
"211","MAYBE_FACTORxMonthSold",FALSE,TRUE,0.320582310259265,0.0019697688275288,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxSquareFeet+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxSquareFeet+FACTORxMAYBE_FACTORxMonthSold+NUMBERxNOT_FACTORxSquareFeet:FACTORxMAYBE_FACTORxMonthSold",4368328386.39989,4958792874.4762,0.445355191256831,0.554644808743169,0.442897508686582,0.475907498714665,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.594886138457073,0.579786971335824,0.668052272490204,0.594605459022863,0.99081473438758,0.958964361305247,0.99081473438758,0.958964361305247,11.9422364321654,0.000727124014734422,1.08469052597519e-45,0.959338705715556,FALSE
"212","MAYBE_FACTORxDaySold",FALSE,TRUE,0.995243051884206,0.000146062975166707,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxSquareFeet+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxSquareFeet+FACTORxMAYBE_FACTORxDaySold+NUMBERxNOT_FACTORxSquareFeet:FACTORxMAYBE_FACTORxDaySold",5027560963.36128,5672029478.55415,0.431693989071038,0.568306010928962,0.419368115888146,0.461481173928382,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.447666701687253,0.28278680497207,0.407088247970744,0.212812360131867,0.985119729296531,0.997493449381199,0.985119729296531,0.997493449381199,2.00325526034248,0.00481647699212774,6.76755123292623e-41,0.975922447244427,FALSE
"213","MAYBE_FACTORxYearSold",FALSE,FALSE,0.227532354374495,0.529463825430087,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxLotSize+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxLotSize+FACTORxMAYBE_FACTORxYearSold+NUMBERxNOT_FACTORxLotSize:FACTORxMAYBE_FACTORxYearSold",6886799882.81489,8035669831.44805,0.502732240437158,0.497267759562842,0.0942018172752422,0.10373594085034,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.322204086581126,0.609334378196563,0.265911329331087,0.684035216951624,0.865979463836005,0.987919759082455,0.865979463836005,0.987919759082455,-5.63936699998158,0.189395696889319,2.02108971051159e-08,0.296117243770811,FALSE
"214","MAYBE_FACTORxMonthSold",FALSE,FALSE,0.120877982549588,0.104435461959331,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxLotSize+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxLotSize+FACTORxMAYBE_FACTORxMonthSold+NUMBERxNOT_FACTORxLotSize:FACTORxMAYBE_FACTORxMonthSold",6615647213.04673,34389232638.9742,0.475409836065574,0.524590163934426,0.0650043921040278,0.126894686279137,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.531501735773061,0.270724507160952,0.6928833630108,0.164031867387957,0.977792371554618,0.978266013560697,0.977792371554618,0.978266013560697,14.6523266076638,0.000278258184955744,1.47596368996003e-05,0.726028183768253,FALSE
"215","MAYBE_FACTORxDaySold",FALSE,FALSE,0.704935047195184,0.919918031549105,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxLotSize+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxLotSize+FACTORxMAYBE_FACTORxDaySold+NUMBERxNOT_FACTORxLotSize:FACTORxMAYBE_FACTORxDaySold",8330468709.68321,382679348976.988,0.527322404371585,0.472677595628415,0.0646406118500049,0.0632027548012494,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.382414948937688,0.416323243587492,0.273861635834688,0.391151017009671,0.999514476078437,0.965872497334983,0.999514476078437,0.965872497334983,-26.1167273304018,0.495690701531557,6.5979823345745e-06,0.643306543330108,FALSE
"216","MAYBE_FACTORxYearSold",FALSE,FALSE,0.856113398726042,0.831720811802675,"NUMBERxNOT_FACTORxListPrice~NUMBERxMAYBE_FACTORxYearBuilt+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxListPrice~NUMBERxMAYBE_FACTORxYearBuilt+FACTORxMAYBE_FACTORxYearSold+NUMBERxMAYBE_FACTORxYearBuilt:FACTORxMAYBE_FACTORxYearSold",6139295513.80837,6197558889.56669,0.519125683060109,0.480874316939891,0.248442995096386,0.260406260299397,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.341984439888346,0.504773075811179,0.1444771402964,0.617504890131372,0.980746083725474,0.948904269658489,0.980746083725474,0.948904269658489,-3.63933083655138,0.113103678599837,5.48237294714395e-23,0.970616491123872,FALSE
"217","MAYBE_FACTORxMonthSold",FALSE,FALSE,0.889613770534906,0.95545418278614,"NUMBERxNOT_FACTORxListPrice~NUMBERxMAYBE_FACTORxYearBuilt+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxListPrice~NUMBERxMAYBE_FACTORxYearBuilt+FACTORxMAYBE_FACTORxMonthSold+NUMBERxMAYBE_FACTORxYearBuilt:FACTORxMAYBE_FACTORxMonthSold",6054260094.23415,6315877374.46341,0.532786885245902,0.467213114754098,0.240085458603141,0.254308932226077,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.536785444596389,0.429805639410397,0.666291115303481,0.448699394176719,0.975849759690666,0.750060747396905,0.975849759690666,0.750060747396905,-3.49800272221728,0.0935495758541093,9.31708094906877e-22,0.689648718584728,FALSE
"218","MAYBE_FACTORxDaySold",FALSE,TRUE,0.997082792509725,8.161445912428e-05,"NUMBERxNOT_FACTORxListPrice~NUMBERxMAYBE_FACTORxYearBuilt+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxListPrice~NUMBERxMAYBE_FACTORxYearBuilt+FACTORxMAYBE_FACTORxDaySold+NUMBERxMAYBE_FACTORxYearBuilt:FACTORxMAYBE_FACTORxDaySold",6641403750.86931,7172446355.02931,0.42896174863388,0.57103825136612,0.234421014085071,0.2310848280971,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.288961490334135,0.526677705393492,0.225655806704509,0.561142975096556,0.804465434771672,0.999569279812932,0.804465434771672,0.999569279812932,-27.1459991422307,0.542619411189335,1.02718714503678e-20,0.952851694031727,FALSE
"219","MAYBE_FACTORxYearSold",FALSE,FALSE,0.419406377979849,0.919918031549105,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxCostPerSqFt+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxCostPerSqFt+FACTORxMAYBE_FACTORxYearSold+NUMBERxNOT_FACTORxCostPerSqFt:FACTORxMAYBE_FACTORxYearSold",4541880318.75612,4518226339.78122,0.527322404371585,0.472677595628415,0.416856675587193,0.413436714643891,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.579174243094182,0.610084934922663,0.575729566323622,0.675990468351244,0.999042710874149,0.937850446070877,0.999042710874149,0.937850446070877,-11.6523870420242,0.635025988591702,1.32432419452253e-42,0.96154658951108,FALSE
"220","MAYBE_FACTORxMonthSold",FALSE,FALSE,0.0813957459802656,0.252929589039799,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxCostPerSqFt+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxCostPerSqFt+FACTORxMAYBE_FACTORxMonthSold+NUMBERxNOT_FACTORxCostPerSqFt:FACTORxMAYBE_FACTORxMonthSold",4650813186.96667,4880603743.68647,0.486338797814208,0.513661202185792,0.417179018116416,0.418259475581491,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.512892023594428,0.405761519750793,0.556911419460159,0.331063520081316,0.952490469334981,0.972539287260241,0.952490469334981,0.972539287260241,-9.73428540113673,0.393556199268033,3.22082617222021e-42,0.965828504372897,FALSE
"221","MAYBE_FACTORxDaySold",FALSE,TRUE,0.913505962960118,0.000146062975166707,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxCostPerSqFt+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxCostPerSqFt+FACTORxMAYBE_FACTORxDaySold+NUMBERxNOT_FACTORxCostPerSqFt:FACTORxMAYBE_FACTORxDaySold",5021511116.38781,5365123862.07075,0.431693989071038,0.568306010928962,0.429598216405772,0.428747820893558,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.329027083535898,0.289838989312523,0.216134036339721,0.213579859466506,0.907594728976925,0.995361793371729,0.907594728976925,0.995361793371729,-26.0997877438367,0.494925110454014,3.43523640091852e-42,0.95728915905673,FALSE
"222","MAYBE_FACTORxYearSold",FALSE,FALSE,0.789664199177197,0.302419325663762,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxOrigPrice+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxOrigPrice+FACTORxMAYBE_FACTORxYearSold+NUMBERxNOT_FACTORxOrigPrice:FACTORxMAYBE_FACTORxYearSold",130649825.065796,158782342.986432,0.489071038251366,0.510928961748634,0.978206046701052,0.981241426307923,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.499039464988607,0.39981960187376,0.483068959956442,0.367920830275052,0.990987073125044,0.960694360995815,0.990987073125044,0.960694360995815,45.3811068611358,1.41522716951202e-09,1.89987286472934e-295,0.93190490476817,FALSE
"223","MAYBE_FACTORxMonthSold",FALSE,FALSE,0.661189566863806,0.999260190551779,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxOrigPrice+FACTORxMAYBE_FACTORxMonthSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxOrigPrice+FACTORxMAYBE_FACTORxMonthSold+NUMBERxNOT_FACTORxOrigPrice:FACTORxMAYBE_FACTORxMonthSold",93444557.5536416,91774449.0481459,0.560109289617486,0.439890710382514,0.971440291676123,0.972099560501354,13,24,13,24,353,342,27.1538461538462,14.25,0,0,0,0,0.447384531081249,0.533527021929467,0.410919316682166,0.554211795503793,0.989898616124298,0.94427552516015,0.989898616124298,0.94427552516015,-1.86568002966214,0.0600305940191501,1.39796042136298e-273,0.93158666893211,FALSE
"224","MAYBE_FACTORxDaySold",FALSE,FALSE,0.27281796784786,0.831720811802675,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxOrigPrice+FACTORxMAYBE_FACTORxDaySold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxOrigPrice+FACTORxMAYBE_FACTORxDaySold+NUMBERxNOT_FACTORxOrigPrice:FACTORxMAYBE_FACTORxDaySold",154884677.154695,166098462.511324,0.519125683060109,0.480874316939891,0.975374599211575,0.981022991944949,32,62,32,62,334,304,10.4375,4.90322580645161,0,0,0,0,0.408839107902835,0.45605971969717,0.425079634207619,0.551084402956485,0.949545751692488,0.993978639417742,0.949545751692488,0.993978639417742,69.8068813085447,1.72885470926139e-11,2.73342999544649e-270,0.841672938868865,FALSE
"225","MAYBE_FACTORxYearSold",FALSE,FALSE,0.577697520233508,0.355836312743656,"NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxSalePrice+FACTORxMAYBE_FACTORxYearSold","NUMBERxNOT_FACTORxListPrice~NUMBERxNOT_FACTORxSalePrice+FACTORxMAYBE_FACTORxYearSold+NUMBERxNOT_FACTORxSalePrice:FACTORxMAYBE_FACTORxYearSold",88199896.738386,91690054.0710356,0.491803278688525,0.508196721311475,0.989386111320689,0.989734179179271,12,22,12,22,354,344,29.5,15.6363636363636,0,0,0,0,0.25750081582374,0.464131516410063,0.196725054058145,0.447373314349701,0.995817338252755,0.935680408314275,0.995817338252755,0.935680408314275,2.69150285689648,0.0174308715317368,0,0.899619495941191,FALSE
